,AdditionalRooms,Age,Lift Available,Car Parking,Power Backup,Indoor Games,Intercom,Landscaped Gardens,Gas connection,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Childrens play area,Maintenance Staff,Staff Quarter,Shopping Mall,School,Hospital,ATM,Refrigerator,Sports Facility,Multipurpose Room,Wardrobe,Cafeteria,Golf Course,TV,Sofa,Microwave,BED,Wifi,AC,Dining Table,Washing Machine,Area,Balconies,Bathroom,Count Rooms,Room Type,Property Type,Carpetarea,Facing,Floor,Locality,New Or Old,Opensides,Overlooking,Ownership,PossesionDate,Month Of Date,Price,PriceperSquare,ProjectName,RoadFacing,Status,furnished,Totalfloor
14673,,6.5,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1397 ,,2,,BHK,Apartment,,East,4 ,viman nagar,resale,,,freehold,,,10000000, 7158  ,rohan mithila,,ready to move,semifurnished,6
14674,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350 ,,4,,BHK,Apartment,,East,5 ,koregaon park,resale,,,freehold,,,53000000, 15820  ,,,ready to move,semifurnished,11
14675,,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500 ,,5,,BHK,Apartment,,East,4 ,kharadi,resale,,,freehold,,,34000000, 7555  ,panchshil infrastructure towers,,ready to move,semifurnished,28
14676,,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7175 ,,5,,BHK,Apartment,,East,12 ,kharadi,resale,,,freehold,,,55599075, 7749  ,panchshil infrastructure towers,,ready to move,semifurnished,32
14677,,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000 ,,5,,BHK,Apartment,,East,7 ,sangamvadi,resale,,,freehold,,,70500000, 17625  ,space mit riviera,,ready to move,unfurnished,12
14678,,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976 ,,5,,BHK,Apartment,,East,13 ,kharadi,resale,,,freehold,,,46800000, 7831  ,panchshil infrastructure towers,,ready to move,semifurnished,34
14679,,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265 ,,4,,BHK,Apartment,,East,7 ,kharadi,new,,,freehold,,,49300000, 9363  ,panchshil infrastructure towers,,ready to move,not available,35
14680,,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976 ,,5,,BHK,Apartment,,East,31 ,kharadi,resale,,,freehold,,,51000000, 8534  ,panchshil infrastructure towers,,ready to move,semifurnished,31
14681,,17,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070 ,,3,,BHK,Apartment,,East,11 ,kharadi,resale,,,freehold,,,14000000, 6763  ,marvel zephyr,,ready to move,semifurnished,12
14683,,6.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584 ,,4,,BHK,Apartment,,East,1 ,kharadi,resale,,,freehold,,,23500000, 9094  ,panchshil eon waterfront,,ready to move,semifurnished,11
14684,,2.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850 ,,4,,BHK,Apartment,,East,7 ,kharadi,resale,,,freehold,,,32500000, 6701  ,marvel zephyr,,ready to move,semifurnished,12
14685,,6.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850 ,,4,,BHK,Apartment,,East,5 ,kharadi,resale,,,freehold,,,33000000, 6804  ,marvel zephyr,,ready to move,semifurnished,10
14686,,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6094 ,,5,,BHK,Apartment,,East,6 ,kalyani nagar,resale,,,freehold,,,150000005, 24614  ,panchshil trump towers,,ready to move,unfurnished,23
14687,,6.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6298 ,,4,,BHK,Apartment,,NorthEast,13 ,kalyani nagar,resale,,,freehold,,,160000000, 25404  ,panchshil trump towers,,ready to move,unfurnished,18
14688,,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780 ,,3,,BHK,Apartment,,West,4 ,viman nagar,resale,,,freehold,,,14500000, 8146  ,karia konark campus,,ready to move,semifurnished,6
14689,,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,880 ,,2,,BHK,Apartment,,East,6 ,viman nagar,resale,,,freehold,,,6500000, 7386  ,gulmohar neco garden,,ready to move,unfurnished,8
14690,,6.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630 ,,1,,BHK,Apartment,,East,7 ,kharadi,resale,,,freehold,,,4600000, 7301  ,sg vishal leela residency,,ready to move,unfurnished,8
14691,,6.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911 ,,2,,BHK,Apartment,,East,8 ,kharadi,resale,,,freehold,,,6000000, 6586  ,ratan housing prestige,,ready to move,unfurnished,11
14692,,6.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547 ,,1,,BHK,Apartment,,East,5 ,wagholi,resale,,,freehold,,,2699992, 4936  ,dreams sankalp,,ready to move,unfurnished,7
14693,,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400 ,,3,3,BHK,Villa,,East,0,wagholi,resale,,,freehold,,,13000000, 5416  ,builder forest county,,ready to move,semifurnished,
14694,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000 ,,5,5,BHK,Villa,,East,0,kalyani nagar,resale,,,freehold,,,40000000, 10000  ,,,ready to move,furnished,
14695,,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100 ,,3,3,BHK,Villa,,East,0,wagholi,resale,,,freehold,,,15000000, 7142  ,builder ivy estates,,ready to move,furnished,
14696,,6.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150 ,,3,3,BHK,Villa,,North,0,wagholi,resale,,,freehold,,,11825000, 5500  ,kolte patil ivy villa,,ready to move,semifurnished,
14697,,2.5,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,2650 ,,4,4,BHK,Villa,,East,0,wadgaon sheri,resale,,,freehold,,,16500000, 6226  ,bramhacorp suncity,,ready to move,semifurnished,
14698,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 ,,3,3,BHK,Villa,,NorthEast,0,koregaon park,resale,,,freehold,,,55000000, 22000  ,,,ready to move,unfurnished,
14699,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700 ,,5,4,BHK,Villa,,NorthEast,0,kharadi,resale,,,freehold,,,36000000, 9729  ,,,ready to move,unfurnished,
14700,,6.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580 ,,1,,BHK,Apartment,,East,6 ,wagholi,new,,,freehold,,,2999760, 5172  ,pristine neo city,,ready to move,not available,10
14701,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200 ,,4,,BHK,Apartment,,East,9 ,koregaon park,resale,,,cooperative society,,,40000000, 9523  ,panchshil forest castles,,ready to move,furnished,11
14702,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701 ,,4,4,BHK,Villa,,NorthEast,0,viman nagar,new,,,freehold,,,16000000, 5923  ,,,ready to move,not available,
14703,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600 ,1,3,,BHK,Apartment,,North,5 ,kalyani nagar,resale,,available,,,,15700000, 9812  ,,,ready to move,unfurnished,6
14704,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600 ,,4,4,BHK,Villa,,East,0,kalyani nagar,resale,,,freehold,,,55000000, 15277  ,,,ready to move,semifurnished,
14705,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100 ,,4,3,BHK,Villa,,East,0,wagholi,resale,,,freehold,,,8900000, 4238  ,,,ready to move,unfurnished,
14706,,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250 ,,2,2,BHK,Villa,,NorthEast,0,viman nagar,resale,,,freehold,,,12000000, 9600  ,,,ready to move,unfurnished,
14707,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200 ,,3,3,BHK,Villa,,NorthEast,0,wagholi,resale,,,freehold,,,11500000, 3593  ,,,ready to move,unfurnished,
14708,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700 ,,5,4,BHK,Villa,,NorthEast,0,kharadi,resale,,,freehold,,,36000000, 9729  ,geras greens ville sky villas,,ready to move,unfurnished,
14709,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300 ,,4,4,BHK,Villa,,NorthEast,0,sangamvadi,resale,,,freehold,,,45000000, 13636  ,,,ready to move,furnished,
14710,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680 ,,4,4,BHK,Villa,,North,0,wagholi,resale,,,freehold,,,8050000, 2187  ,,,ready to move,unfurnished,
14711,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100 ,,2,2,BHK,Villa,,NorthEast,0,kharadi,resale,,,freehold,,,15000000, 7142  ,,,ready to move,unfurnished,
14712,,10.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200 ,1,2,,BHK,Apartment,,,nan,koregaon park,resale,,not available,freehold,,,15000000, 12500  ,,,ready to move,unfurnished,6
14713,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725 ,2,4,,BHK,Apartment,,,2 ,viman nagar,resale,,not available,freehold,,,30100000, 8080  ,,,ready to move,unfurnished,4
14715,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800 ,,3,3,BHK,Villa,,NorthEast,0,viman nagar,new,,,freehold,,,15000000, 8333  ,,,ready to move,not available,
14716,,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669 ,,1,,BHK,Apartment,,East,3 ,wagholi,resale,,,freehold,,,3600000, 5381  ,abhiman blithe icon,,ready to move,unfurnished,10
14717,,6.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005 ,2,3,,BHK,Apartment,,East,8 ,kalyani nagar,resale,,,,,,46600000, 15507  ,abil clover verde,,ready to move,unfurnished,21
14718,,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028 ,1,2,,BHK,Apartment,,,4 ,wagholi,new,,,freehold,,,3909920, 3803  ,majestique city,,ready to move,not available,12
14721,,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571 ,,3,3,BHK,Villa,,North,0,wagholi,resale,,,freehold,,,12500000, 4861  ,,,ready to move,semifurnished,
14722,1,10.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500 ,2,3,,BHK,Apartment,,,nan,koregaon park,resale,,available,freehold,,,30000000, 20000  ,,,ready to move,unfurnished,6
14723,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945 ,1,3,,BHK,Apartment,1496 ,,1 ,koregaon park,resale,,not available,freehold,,,31100000, 15989  ,,,ready to move,unfurnished,15
14724,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705 ,,5,5,BHK,Villa,,West,0,kharadi,resale,,,freehold,,,30000000, 8097  ,builder gera greens villa,,ready to move,furnished,
14725,,17,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300 ,,3,4,BHK,Villa,,NorthEast,0,viman nagar,resale,,,freehold,,,20000000, 8696  ,lunkad neco garden,,ready to move,furnished,
14726,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200 ,,2,2,BHK,Villa,,NorthWest,0,koregaon park,resale,,,freehold,,,11000000, 9167  ,,,ready to move,unfurnished,
14727,,8.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,670 ,1,1,,BHK,Apartment,,,nan,wagholi,resale,,,,,,4000000, 5970  ,kolte patil umang premiere,,ready to move,unfurnished,
14728,,3.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911 ,2,2,,BHK,Apartment,,,nan,wagholi,resale,,,,,,4350000, 4774  ,manav silver springs,,ready to move,unfurnished,
14729,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300 ,,4,4,BHK,Villa,,NorthEast,0,sangamvadi,resale,,,freehold,,,45000000, 13636  ,,,ready to move,unfurnished,
14730,,6.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000 ,,5,5,BHK,Villa,,South,0,koregaon park,resale,,,freehold,,,62500000, 15625  ,,,ready to move,unfurnished,
14731,,2.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290 ,,3,3,BHK,Villa,,East,0,wagholi,resale,,,freehold,,,9500000, 4148  ,kolte patil ivy villa,,ready to move,semifurnished,
14732,,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500 ,,3,3,BHK,Villa,,NorthEast,5,kharadi,resale,,,freehold,,,8200000, 5466  ,geras emerald city,,ready to move,unfurnished,
14733,,5.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845 ,1,2,,BHK,Apartment,581 ,,6 ,kondhwa,resale,,available,freehold,,,5500000, 6508  ,hubtown countrywoods,,ready to move,unfurnished,7
14734,,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750 ,,,,BHK,Apartment,,,0,kharadi,new,,,,,,10325000, 5900  ,ami le reve,,ready to move,not available,
14735,,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166 ,,,,BHK,Apartment,,,0,kharadi,new,,,,,,6646200, 5700  ,kolte patil langston,,ready to move,not available,
14736,,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186 ,,,,BHK,Apartment,,,0,kharadi,new,,,,,,6760200, 5700  ,kolte patil langston,,ready to move,not available,
14737,,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507 ,,,,BHK,Apartment,,,0,kharadi,new,,,,,,8589900, 5700  ,kolte patil langston,,ready to move,not available,
14738,,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507 ,,,,BHK,Apartment,,,0,kharadi,new,,,,,,8288500, 5500  ,galaxy one,,ready to move,not available,
14739,,1.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275 ,,,,BHK,Apartment,,,0,kharadi,new,,,,,,12512500, 5500  ,galaxy one,,ready to move,not available,
